"id","sex","name","last_name","email_addr","phone","date_of_birth","passport","locality_koatuu","locality_katottg","locality_type","locality_name","postal_code"
"940219138","False","Марта","Їжакевич","haivoronskavalentyn@andriishyn-tsushko.info","068 904 89 62","2004-09-18","ЕТ 972912","8030923510","UA01000000000592141","місто","Обухів","10223"
"390621006","True","Орхип","Гавришкевич","orest41@protsenko.укр","+38(092)636-18-50","2015-10-12","СС 066716","8062457247","UA01000000000488858","селище","Зміїв","05358"
"547921375","False","Віра","Затовканюк","iustymshchors@kolodub-danchuk.com","(067)773-12-81","2003-05-19","994899321","8119270724","UA01000000000221593","місто","Баранівка","77169"
"319318275","False","Михайлина","Артюшенко","irynatsisyk@dzhus.ua","+380926873251","2021-03-06","329679120","8442938225","UA01000000000057122","хутір","Устилуг","22772"
"648531583","False","Михайлина","Твердохліб","xskopenko@chaban.ua","(097)016-51-20","2020-01-20","ЕЕ 675448","8442116712","UA01000000000040077","село","Курахове","44562"
"523963673","True","Євген","Андрощук","volodymyr64@valenko.com","(097)612-53-80","2017-04-13","981405672","8049389009","UA01000000000513665","село","Помічна","91593"
"546924184","True","Онисим","Вертипорох","kandriishyna@androshchuk-yevtushenko.net","0982010239","2021-04-27","867549560","8207222617","UA01000000000889709","місто","Жидачів","45613"
"444246656","True","Пармен","Архимович","haidenkoalbina@hrechanyk-nestaiko.com","0936754118","2019-12-27","576412643","8150190973","UA01000000000133430","місто","Калуш","92172"
"944378777","False","Ада","Ященко","arsen33@saienko.info","093 939 93 58","2005-03-14","СА 960807","8425098806","UA01000000000803168","село","Оріхів","78250"
"423314002","True","Йосип","Жук","zharkohlib@haidabura.info","+380971537494","2002-09-07","ОА 097201","8476931955","UA01000000000447155","місто","Тисмениця","14788"
"804826453","True","Теодор","Колісниченко","davymukalevko@lazarenko.ua","066 794 63 67","2020-11-26","АМ 908576","8178414153","UA01000000000052152","село","Молодогвардійськ","25668"
"118152067","False","Ліза","Пилипенко","anita53@rebryk.org","+380958697256","2012-02-03","525791675","8468918860","UA01000000000400270","село","Сватове","52544"
"378863409","True","Пилип","Тихий","olenatymchuk@shyian-zaiets.net","(095)027-51-97","2017-12-02","440342014","8387936833","UA01000000000172151","хутір","Тячів","89676"
"461848671","False","Пріска","Оніщук","ielysavetaiurchuk@kozak.net","(092)225-35-21","2021-06-06","435658490","8347008445","UA01000000000249133","хутір","Заводське","30941"
"184127694","True","Франц","Литвин","vpetrenko@hupalo.com","0630180643","2001-06-09","019759384","8073123043","UA01000000000477749","місто","Ладижин","17993"
"546160233","True","Петро","Христич","stefan24@fesenko.net","0986888885","2014-12-23","691966053","8222610404","UA01000000000649170","село","Зборів","24934"
"561470361","False","Аліна","Савенко","davydenkokamilla@dakhno.net","(063)901-18-23","2022-07-29","НМ 013936","8357375624","UA01000000000826966","місто","Амвросіївка","11007"
"823716416","False","Мілена","Гайда","mykhaliukdemyd@devdiuk.ua","+38(067)916-45-32","2002-12-07","167673363","8269820279","UA01000000000281436","хутір","Житомир","39778"
"317906273","False","Любов","Дахно","boleslav99@kharchenko.укр","(094)080-99-27","2003-10-07","СС 530819","8147794056","UA01000000000193990","місто","Білозерське","50001"
"643423282","False","Амалія","Гаврилів","illia88@chekaliuk.укр","+380995147718","2020-05-30","771397063","8370464287","UA01000000000836855","село","Алмазна","99740"
"534737125","True","Олесь","Вітер","iurchyshynmarusia@baran-fartushniak.org","095 754 55 04","2009-08-06","ВТ 361489","8165931093","UA01000000000487426","село","Вознесенськ","23198"
"467567071","True","Борислав","Аронець","tymofii29@panchuk.com","0630061574","2002-01-22","ОТ 888435","8456576236","UA01000000000918110","село","Ананьїв","49286"
"911412384","False","Амалія","Гаврилюк","leontii41@yemelianenko.info","0927762158","2003-03-15","887280369","8144689286","UA01000000000553588","місто","Стрий","52524"
"795020254","True","Демʼян","Єсипенко","bdutka@stelmakh-avramenko.net","094 254 90 60","2011-09-13","751847113","8009967838","UA01000000000287521","село","Гола Пристань","62080"
"132398652","True","Дмитро","Швачка","haidaiada@vashchenko-shchors.укр","063 237 59 38","2023-01-12","899052401","8275683008","UA01000000000581444","селище","Кропивницький","61183"
"29795539","True","Максим","Назаренко","xhuz@kalenychenko-shablii.com","050 496 62 28","2011-07-06","959708468","8157119083","UA01000000000624428","селище","Сторожинець","73746"
"352370146","True","Климент","Гук","oskyba@yushchenko.info","+380635616462","2022-09-29","749281924","8262946990","UA01000000000942413","місто","Олешки","35654"
"517194210","False","Ірена","Негода","stanislav64@chupryna-yizhak.com","099 765 36 37","2001-09-11","580473211","8381011473","UA01000000000454087","село","Тиврів","48446"
"679078691","False","Віолетта","Міщенко","aaron61@dashenko-udovychenko.com","099 279 79 85","2019-12-04","253482847","8071264269","UA01000000000191503","хутір","Кіцмань","97493"
"936113749","False","Володимира","Черінько","zakharchenkoostap@zaporozhets.com","(096)305-99-13","2010-10-25","508023257","8326558754","UA01000000000622885","селище","Кам'янське","53793"
"112103521","True","Макар","Бабак","talanviacheslav@bakumenko.укр","(073)095-36-00","2017-07-29","098070662","8476552414","UA01000000000940116","селище","Бучач","63599"
"817558872","False","Еріка","Колодуб","demianiushchenko@andrusenko.com","+38(098)347-97-32","2019-06-19","197775595","8369939208","UA01000000000350105","місто","Сімферополь","30369"
"287711756","False","Амалія","Швачко","bohdan55@lahoda.ua","+38(066)386-80-69","2003-01-12","859568656","8159083797","UA01000000000480887","селище","Заводське","54955"
"347040537","False","Юстина","Давиденко","hodunokihnat@korolenko.net","+38(091)798-97-97","2022-05-25","829502583","8183865626","UA01000000000017579","село","Олександрія","56533"
"887981878","True","Валерій","Яковенко","volodymyra45@yevdokymenko-lupii.ua","+38(097)978-49-67","2005-01-12","АМ 665815","8115376617","UA01000000000523065","місто","Корець","86349"
"139684548","True","Азар","Скиба","miroshnychenkotereza@nesterenko-barabash.ua","+380680223290","2004-11-26","207826001","8292744275","UA01000000000207848","хутір","Привілля","91357"
"206583752","True","Василь","Цюпа","bohdannabaranyk@shchors.net","(095)920-63-31","2018-04-16","ХР 244942","8221393578","UA01000000000929466","місто","Боярка","13962"
"746036491","False","Софія","Скопенко","qvobla@makohon-simashkevych.ua","+38(096)253-44-81","2006-12-31","313039657","8096605285","UA01000000000180603","село","Гуляйполе","28831"
"318890595","True","Зорян","Тягнибок","ada26@yurchyshyna.info","+38(099)999-97-52","2021-10-05","100102479","8183386426","UA01000000000382389","селище","Щастя ","17807"
"682959310","True","Веніямин","Вдовенко","solomon20@dankiv-andreiko.ua","0995221027","2013-03-17","328866417","8029591963","UA01000000000181833","хутір","Вовчанськ","20786"
"603934027","False","Орина","Комар","fedir52@vashchenko.укр","067 684 32 47","2016-03-21","035251513","8108861205","UA01000000000067865","селище","Теплодар","70339"
"34297568","False","Альбіна","Чумак","piatachenkoavhustyn@malyk.net","094 731 52 81","2009-06-30","ТС 158496","8396064857","UA01000000000061858","місто","Борислав","17732"
"768513932","False","Розалія","Аверченко","gdarahan@tsymbaliuk.ua","+380920398217","2019-02-17","АК 773930","8434053250","UA01000000000958012","селище","Новий Буг","76751"
"306484958","False","Едита","Онуфрієнко","hzaichenko@nestaiko.укр","066 030 61 30","2005-02-26","260254170","8316655441","UA01000000000637150","село","Кам'янка (Черкаська область)","31388"
"132938923","False","Наталія","Пилипенко","hiefymenko@konoplia.com","067 356 63 48","2015-03-16","ЕО 069869","8075189812","UA01000000000244080","селище","Вільногірськ","45386"
"964006345","True","Арсен","Ващук","kamillasymonenko@mykhailiuk.info","099 099 40 62","2010-10-16","529865805","8302810127","UA01000000000019304","місто","Бібрка","87572"
"792691835","True","Данило","Бабенко","tkadeniuk@yermolenko-davydenko.info","+380994300341","2024-08-23","859973411","8154242703","UA01000000000685071","село","Вараш","77349"
"21965817","True","Гліб","Фесенко","frants83@havryliv.укр","0944882465","2006-09-22","970300623","8366462667","UA01000000000418516","хутір","Джанкой","04185"
"522495438","True","Пантелеймон","Чайка","mariana32@sliusar.укр","0503864070","2024-04-15","284341396","8285809227","UA01000000000438782","місто","Городище ","90167"
"16198915","False","Марта","Журба","orobetsheorhii@balaban-chuiko.info","0733799952","2003-10-23","914340104","8080734077","UA01000000000469851","місто","Перещепине","55345"
"717412522","False","Галина","Бабич","lupiiviacheslav@kovaliuk-ivasiuk.ua","0508556241","2004-10-14","ММ 397400","8242398801","UA01000000000370395","хутір","Глобине","76455"
"67990461","True","Варфоломій","Зубко","cdashkevych@tereshchenko.укр","0918224656","2018-05-31","ЕЕ 650960","8282378488","UA01000000000693522","хутір","Балта","74203"
"281631066","False","Аніта","Юрчук","davyd79@baklan.ua","+38(097)270-95-67","2024-01-27","769275762","8088741306","UA01000000000828148","хутір","Вилкове","79483"
"9112606","False","Богуслава","Москаль","oksana17@yermolenko-shevchenko.укр","(097)241-44-37","2012-03-22","814057484","8368948280","UA01000000000774120","місто","Сокиряни","01127"
"357521349","True","Амвросій","Комар","piurchenko@baranyk.укр","0961173890","2004-11-25","450325555","8226520710","UA01000000000508117","село","Брянка","93716"
"232104614","True","Яків","Дубенко","haivoronskyiolha@baidak-baklan.net","+380930898203","2017-09-09","978213870","8256687999","UA01000000000609060","хутір","Рава-Руська","71936"
"114992452","True","Аарон","Сиротенко","amykhailychenko@dankevych.org","+38(067)742-98-73","2014-04-03","УА 612295","8257902020","UA01000000000554711","хутір","Заліщики","72491"
"242999196","False","Розалія","Бабій","barabashsnizhana@havryshkevych.укр","+380676843533","2001-12-23","281342869","8401180090","UA01000000000649138","село","Сторожинець","44758"
"437881326","True","Амвросій","Гаврилюк","orysiazhaivoron@masliak-goliash.net","+380633818911","2008-05-01","848454938","8201855921","UA01000000000213935","хутір","Первомайськ","13788"
"167483313","False","Софія","Іваненко","rubanliliia@dankevych.ua","(095)757-62-48","2018-02-11","971586586","8022187887","UA01000000000964662","хутір","Токмак","37575"
"990699191","True","Пилип","Адамчук","bhavryliv@franko.укр","073 258 27 23","2013-05-03","ХН 827679","8296070484","UA01000000000038882","хутір","Щолкіне","39306"
"538439769","False","Лариса","Бевзенко","jovcharenko@kalchenko.укр","(099)022-89-74","2000-02-07","632013520","8292622290","UA01000000000878307","хутір","Нове Давидково","35836"
"557329723","False","Наталія","Цюпа","khomykorysia@shcherban.net","(098)268-27-63","2001-12-16","МХ 320473","8111753584","UA01000000000518776","село","Щолкіне","29967"
"998976679","False","Софія","Цибуленко","gvalenko@vivcharenko.укр","050 250 17 57","2006-07-30","АС 369990","8078808113","UA01000000000557726","селище","Южне","40198"
"305673359","False","Ярина","Талан","petliuraroman@tiahnybok.org","(094)129-56-19","2016-02-20","014653246","8347941577","UA01000000000774055","місто","Верхньодніпровськ","19559"
"495222747","False","Оксана","Гоголь","roksolana93@danylchuk.укр","067 766 54 82","2018-09-09","СУ 646713","8204321709","UA01000000000183566","місто","Стебник","49197"
"256603822","False","Алла","Ейбоженко","myroslav84@adamchuk.info","093 021 32 07","2016-02-02","955388944","8381702469","UA01000000000495285","хутір","Кам'янець-Подільський","01905"
"739089257","True","Прохір","Даценко","anastasiia89@panchuk.ua","+380941580196","2021-08-19","НТ 248116","8185844423","UA01000000000958099","село","Стебник","07916"
"569152639","True","Григорій","Андрейко","stefanrudyk@kylymnyk.info","+38(094)558-46-72","2017-11-30","АЕ 023506","8013741596","UA01000000000764246","село","Теребовля","87281"
"601968549","False","Світлана","Притула","chuikomyroslav@huzenko-nalyvaiko.org","092 488 54 91","2007-06-26","414840571","8295767236","UA01000000000945366","селище","Бурштин ","46208"
"863135007","True","Демид","Кибкало","yaleksandrenko@mykhaliuk.info","(050)986-24-61","2020-10-16","445209174","8116448656","UA01000000000456321","село","Вознесенівка","04981"
"312608434","False","Богданна","Ярош","odrozd@tsymbal.net","0634387490","2022-10-30","772955865","8306338175","UA01000000000521129","село","Вижниця","54657"
"550847266","True","Геннадій","Калениченко","zvasylechko@rudyk-cherednyk.org","+380670508137","2017-09-04","535406300","8466092578","UA01000000000090083","місто","Козятин","92924"
"410451440","False","Аніта","Дацюк","varfolomii25@prykhodko-habelko.info","0663417509","2021-07-26","ЕТ 814890","8222490069","UA01000000000421588","хутір","Миронівка","92780"
"742230791","True","Мирослав","Конопленко","ohrechanyk@kadeniuk-derehus.com","(093)446-82-57","2000-11-17","УУ 265543","8035409152","UA01000000000981906","хутір","Сокиряни","57855"
"928386154","False","Ада","Юрченко","erikahaidabura@danylenko.укр","+380992537004","2010-01-14","УС 476019","8425767998","UA01000000000510754","хутір","Святогірськ","93854"
"617431724","True","Йосип","Стус","lnazarenko@habelko.ua","0915826597","2014-01-11","УМ 595912","8435758518","UA01000000000038877","селище","Мостиська","93060"
"2182996","True","Дан","Забарний","viktoriialahoda@ilienko.info","+38(073)799-70-26","2013-08-21","ХУ 948897","8485724052","UA01000000000717995","місто","Апостолове","17782"
"314887695","False","Соломія","Базавлученко","priaboshapka@artymyshyn-artym.org","+380732410055","2023-12-13","ХО 126882","8318215977","UA01000000000826022","хутір","Жовті Води","44865"
"850092723","False","Валентина","Атрощенко","pylypmazur@prytula.net","(093)300-08-13","2021-09-24","ВВ 522812","8138853820","UA01000000000735569","селище","Моспине","93761"
"932729364","False","Мілена","Гаврюшенко","jhrechko@orlyk.ua","+38(066)364-53-82","2001-03-12","478347832","8496674016","UA01000000000536983","селище","Берестечко","71425"
"468559494","True","Аарон","Симоненко","bohdan28@bazavluchenko.net","+380974865174","2014-03-12","НА 000738","8138607897","UA01000000000403129","селище","Монастириська","39797"
"10559007","False","Одарка","Канівець","hvashchuk@skyrda-vernydub.info","0638473933","2021-02-10","564553097","8360391519","UA01000000000823844","селище","Дубровиця","15305"
"41992483","True","Венедикт","Козак","varvara74@huk-bezditko.net","0639575831","2004-06-16","870957013","8200282334","UA01000000000986210","селище","Червоносів","46618"
"487668563","True","Іван","Чекалюк","ovsiienkopanas@danchenko-huk.укр","0968550711","2004-01-02","825179640","8494536214","UA01000000000865376","хутір","Олександрівськ","12394"
"790696979","True","Яків","Романенко","leonid93@ilienko.com","(063)975-27-49","2024-01-22","129847580","8130072077","UA01000000000648190","селище","Нова Одеса","25733"
"185394924","True","Федір","Влох","violetta58@yurchuk.org","091 189 43 14","2008-11-15","272123572","8007539144","UA01000000000537959","селище","Зоринськ","67573"
"468864242","True","Давид","Охріменко","iarynaustenko@zabashta-palii.net","+38(093)230-02-81","2016-04-01","006662103","8238923890","UA01000000000611656","хутір","Косів","69806"
"494186421","True","Ростислав","Лесик","qmazepa@dakhno.info","+38(094)829-16-05","2003-01-09","741239988","8328355616","UA01000000000651216","село","Умань","42857"
"392619249","True","Ігнат","Удовенко","ostap59@yeresko.org","+38(068)736-51-16","2018-01-22","АХ 956645","8009395857","UA01000000000831669","хутір","Семенівка","32421"
"538715953","False","Ярина","Артимишина","zchupryna@irvanets-sahal.net","067 810 00 41","2000-03-26","141790756","8240141058","UA01000000000724050","селище","Тетіїв","45642"
"225559449","True","Симон","Дергач","leoniushchenko@taran.info","(050)050-55-97","2019-05-17","353770549","8109466890","UA01000000000542152","місто","Кобеляки","44224"
"99943175","False","Лариса","Шевченко","nnikoliuk@zasukha.com","0508244863","2010-01-30","496038921","8103922554","UA01000000000124402","село","Вознесенськ","67332"
"642746994","True","Йосип","Левченко","ukalenychenko@bazavluchenko-zharko.com","0663047155","2015-08-27","541692038","8207594832","UA01000000000275462","місто","Ірпінь","28321"
"748334886","False","Ада","Конопля","ievhen29@andreiko-parasiuk.info","096 875 03 66","2018-09-13","084439988","8365449063","UA01000000000806090","селище","Міусинськ","25257"
"576601683","True","Марко","Бабійчук","ndarahan@zhuk-ivanchenko.org","+38(050)788-62-50","2017-07-04","ХВ 155580","8225865255","UA01000000000799795","село","Молодогвардійськ","60331"
"232459699","False","Ліза","Черненко","oiakymenko@derhach-yemets.org","+380972681678","2021-10-04","552164303","8046123605","UA01000000000358684","місто","Судак ","74682"
"629663432","False","Ганна","Парасюк","liubov05@chornovil.info","+380980828289","2019-07-03","РЕ 190703","8179922962","UA01000000000756512","село","Остер ","13902"
"115873233","True","Болеслав","Ґереґа","vashchukerika@aronets.net","093 275 35 06","2021-01-09","046225791","8291342116","UA01000000000825502","селище","Українка ","47170"
"907593293","False","Дарина","Дзюба","zakharhuzenko@vlasiuk.com","+380689621173","2012-04-23","896983875","8475955923","UA01000000000210141","хутір","Герца","41639"
"338799403","False","Варвара","Бездітко","lsimashkevych@andriishyn-vasylashko.info","0683699166","2001-04-27","555146919","8077511432","UA01000000000562508","селище","Хорол ","15909"
"114395984","True","Орест","Батіг","martapavlychenko@babiichuk-yurchyshyn.info","+38(066)152-62-55","2018-05-20","407946312","8118033189","UA01000000000849577","хутір","Біла Церква","53436"
"813694239","True","Веніямин","Карась","danna67@parasiuk-romanenko.ua","+380949620923","2018-08-13","794513817","8306518532","UA01000000000137671","село","Здолбунів","94485"
"766176629","True","Ярема","Швачко","petrodakhno@vlokh.info","(094)004-07-44","2011-04-02","909711062","8061141096","UA01000000000449780","село","Сорокине","21923"
"304952120","False","Вікторія","Фурс","marko25@havrylets-demianchuk.net","+380970300043","2019-12-20","478761044","8397911555","UA01000000000768853","село","Балта","10005"
"871065525","True","Ростислав","Забіла","lutsenkoliubov@prytula-danylchuk.org","0916735595","2002-04-09","889250637","8383008060","UA01000000000815148","село","Кадіївка","25113"
"571044742","False","Сніжана","Лемешко","olha02@tsiupa.com","+38(092)229-67-26","2003-11-02","696742862","8427617988","UA01000000000719912","хутір","Луцьк","21645"
"735965700","True","Станіслав","Абрагамовський","vasylashkohordii@kabanenko-korolenko.ua","0969324569","2007-04-16","042543512","8224184789","UA01000000000201506","хутір","Ковель","03781"
"606273873","True","Пантелеймон","Лисенко","gerusliza@yeresko-tsiutsiura.com","(093)816-93-72","2017-08-27","КР 492993","8093018161","UA01000000000289783","хутір","Тисмениця","34669"
"262959048","False","Орина","Проценко","shyianorkhyp@romanenko.укр","0994942486","2005-08-05","904183852","8119962550","UA01000000000177666","село","Слов'янськ","68624"
"921750512","True","Амвросій","Ящук","zynoviiviter@ishchenko.net","(067)694-83-15","2021-10-24","ВТ 771868","8074580417","UA01000000000221907","село","Сєвєродонецьк","20056"
"150833582","False","Анастасія","Голобородько","nadiia52@andriichuk.info","(096)518-99-36","2021-09-05","УО 356351","8153869956","UA01000000000020668","село","Іловайськ","27964"
"498217053","True","Хома","Франчук","karonets@tryhub.org","+38(063)383-56-35","2005-05-27","462945642","8275244068","UA01000000000713316","хутір","Прилуки","33838"
"760717999","False","Данна","Дацюк","iaryna88@hupalo.com","0994759570","2008-02-18","ВК 505361","8422602995","UA01000000000403476","село","Кадіївка","15890"
"537003630","True","Зиновій","Базилевський","iaroslavafurs@korpaniuk-umanets.net","094 722 26 56","2003-03-31","391665318","8313644633","UA01000000000208805","селище","Перемишляни","49935"
"962580197","False","Ліза","Романець","illiavitruk@babarychenko-kolodub.ua","0954526072","2007-11-20","КР 020231","8035104750","UA01000000000388674","місто","Свалява","94433"
"658705861","False","Наталія","Вишивана","geregazakhar@vdovychenko-syrotenko.com","+38(098)852-21-62","2019-04-08","539568530","8022746347","UA01000000000324822","селище","Білгород-Дністровський","07005"
"682980640","False","Любов","Лагода","frants72@semenchenko-haidamaka.info","(073)413-85-44","2005-06-25","806863868","8072657721","UA01000000000846103","хутір","Залізне","99324"
"882861498","True","Владислав","Аврамчук","babenkoirena@turkalo.com","+380954290296","2009-03-11","792763201","8439698437","UA01000000000692864","місто","Одеса","65270"
"7476736","True","Захар","Верхола","havrylo07@yaremkiv.укр","+380911340219","2017-02-05","307867833","8041364383","UA01000000000628106","селище","Старокостянтинів","74435"
"872360585","False","Едита","Дрозденко","konopliavitalii@kovalenko.com","0634208239","2001-05-24","204014404","8413884710","UA01000000000806713","селище","Шумськ","83993"
"857784268","False","Едита","Деревʼянко","roman24@hohol.info","0678546476","2005-07-29","РХ 697178","8040243611","UA01000000000253196","село","Торецьк","75320"
"689927752","True","Ігор","Чередник","mykhailynakozachenko@andriishyn-vashchuk.ua","050 335 50 19","2009-08-29","УК 889430","8446843341","UA01000000000012001","селище","Дергачі","18201"
"649588142","False","Олена","Вишняк","hennadiisavenko@velychko-prytula.укр","+38(097)757-15-15","2008-10-28","КО 977782","8191096759","UA01000000000943660","місто","Перемишляни","42583"
"251903639","False","Роксолана","Саєнко","milena90@isaievych-yaremkiv.org","(093)705-31-30","2008-12-31","223458244","8436391350","UA01000000000406694","хутір","Армянськ","30655"
"646472876","True","Валерій","Штепа","chalapriska@demianchuk-zhuravel.info","099 993 44 64","2000-09-22","549890578","8063358934","UA01000000000683802","селище","Марганець ","01348"
"636623975","False","Мілена","Гайденко","orysiasavenko@vernyhora.info","+38(095)807-91-97","2007-10-05","334244919","8163750107","UA01000000000412098","село","Любомль","08204"
"951969582","True","Степан","Іванченко","barabashvalentyna@kolesnychenko.info","+38(068)541-91-94","2004-02-22","242166406","8002850375","UA01000000000746728","місто","Сокаль","57236"
"244086600","False","Людмила","Філіпенко","anastasiia36@chekaliuk-andreiko.net","+380978830039","2010-05-16","421968437","8124654798","UA01000000000799582","селище","Шахтарськ","87729"
"173182061","False","Богданна","Зайченко","oksanavanchenko@samoilenko-shynkarenko.org","068 779 51 87","2005-02-28","ЕМ 404561","8453522910","UA01000000000765700","селище","Коростень","11647"
"322729205","True","Вадим","Яковенко","viktoriiasheremeta@darahan.ua","097 307 71 79","2021-10-19","758154383","8099920173","UA01000000000350726","село","Тисмениця","25281"
"306988082","False","Одарка","Теліженко","martynhaida@bezditko.укр","+38(098)396-95-37","2018-07-18","910654631","8111323695","UA01000000000710852","місто","Камінь-Каширський","64161"
"475319793","True","Олександр","Голобородько","marianapustovit@skopenko-karas.com","+38(050)712-24-32","2003-03-14","150005835","8149450282","UA01000000000929159","селище","Святогірськ","65133"
"956183783","False","Ольга","Бабариченко","sviatoslavakolesnychenko@skorobohatko-arkhypenko.org","0941880931","2018-01-02","ХК 025860","8112478018","UA01000000000620582","місто","Ватутіне","11168"
"169501420","True","Мирослав","Носенко","martakozachenko@hunko-hunko.com","(092)721-64-97","2001-11-17","878580551","8161472655","UA01000000000486014","селище","Хмільник","67537"
"969177060","True","Амвросій","Бебешко","avhustynandreiko@parasiuk.ua","+380984793562","2020-12-08","УК 644442","8378131977","UA01000000000476145","хутір","Сквира","35781"
"135237602","False","Надія","Михалюк","serhii90@deineka.info","097 604 97 19","2022-04-11","737024956","8055827490","UA01000000000365092","село","Яготин","25562"
"614585169","True","Адам","Юрченко","oryna76@yaremkiv.org","+38(095)179-55-78","2013-12-13","703202809","8094165000","UA01000000000377244","місто","Кипуче","02931"
"157532192","False","Мілена","Данилюк","ivanenkozakhar@veres.net","0994124684","2000-02-23","882526180","8342219390","UA01000000000375886","село","Алупка","70044"
"988212526","True","Андрій","Оніщук","volodymyraavramchuk@dankevych.net","+38(098)600-22-04","2022-01-06","297658011","8487347910","UA01000000000797037","хутір","Новий Буг","55491"
"994589085","True","Веніямин","Івасюк","derhachdavyd@zinchenko.info","+38(098)205-98-11","2010-12-26","КК 675516","8209042694","UA01000000000961162","село","Олешки","65652"
"818589466","True","Андрій","Щербак","soliinyk@yashchuk.org","0636606868","2012-11-11","584205805","8134439904","UA01000000000407964","село","Андрушівка","38657"
"323766598","False","Орися","Андріїшин","azariushchenko@mishchenko.info","+38(092)084-70-71","2015-11-12","648948003","8361475027","UA01000000000770432","місто","Немирів","02897"
"924305388","False","Наталія","Бабійчук","vladyslav71@prytula.com","(063)616-54-37","2015-04-27","035406897","8468353614","UA01000000000690625","село","Новгород-Сіверський","21595"
"815218034","False","Михайлина","Зубко","darynaivanenko@vdovychenko.укр","+380677808525","2010-01-04","490457801","8034402098","UA01000000000398978","хутір","Первомайський ","06311"
"692915218","False","Юстина","Тесля","veniiamynsachenko@kalchenko.org","097 623 03 97","2008-03-17","053311471","8332960963","UA01000000000747623","хутір","Фастів","94404"
"885930265","True","Гордій","Юхименко","pfastenko@vashchuk.укр","+38(068)444-86-23","2023-05-14","341580512","8351737580","UA01000000000048447","село","Горохів","50528"
"838363591","False","Володимира","Парасюк","nataliiaarkhypenko@tykhyi-baranets.org","+380637282698","2015-06-01","109821361","8157321464","UA01000000000225928","село","Турка","48491"
"24956163","True","Левко","Макаренко","wdemianenko@mykhailychenko-ishchenko.com","+380983271865","2006-09-09","782794501","8006000981","UA01000000000819941","місто","Гола Пристань","87541"
"149093597","True","Макар","Сиротенко","pdemianenko@panchuk-vdovenko.com","063 063 26 26","2022-05-16","448353057","8356390283","UA01000000000357300","село","Старокостянтинів","33620"
"124063683","False","Маруся","Стець","stefan33@tereshchuk.укр","0938165229","2001-05-13","224526067","8371599318","UA01000000000114862","хутір","Носівка","73221"
"172499214","False","Людмила","Засенко","aievtushenko@haivoronska.info","(097)509-23-30","2015-06-08","870892100","8042669762","UA01000000000172372","хутір","Кам'янець-Подільський","18025"
"586316913","True","Богдан","Лаба","zchumak@umanets.org","+380959922662","2017-06-10","924887416","8068732596","UA01000000000427400","хутір","Броди","76271"
"612175669","True","Демид","Ісаєвич","cherinkoserhii@bandurka.com","0953689246","2022-06-28","096678188","8440647201","UA01000000000591315","місто","Олександрівськ","19362"
"565549743","False","Олена","Юрченко","wdeineka@ivasiuk.ua","0637714925","2008-04-03","583410409","8062280526","UA01000000000497157","село","Жданівка","05405"
"231643216","False","Варвара","Ґереґа","vvovk@skopenko-petryk.org","(098)133-86-55","2008-08-29","443889162","8442563851","UA01000000000717467","місто","Старокостянтинів","14939"
"373540034","False","Орина","Перепелиця","pylyp12@yashchuk.info","066 787 40 95","2002-01-13","025927355","8159288538","UA01000000000230874","село","Кременчук","93514"
"795792961","True","Охрім","Єрмоленко","boryslavhuk@skyba-syrotenko.com","0986743195","2001-06-07","638501131","8338683361","UA01000000000993787","селище","Дергачі","85822"
"832099299","False","Людмила","Байда","pfastenko@shvaika.com","097 316 33 48","2006-01-15","556235985","8460405725","UA01000000000616884","село","Бережани","57562"
"448427160","False","Ірина","Вітер","alla05@skoryk-zhuchenko.net","0509285724","2001-07-18","249689898","8463439509","UA01000000000237876","місто","Зугрес","66180"
"776120526","False","Марта","Рева","kostiantyntokar@zakusylo-olifirenko.net","0504725828","2004-01-16","ЕК 614530","8126679112","UA01000000000409872","місто","Біляївка","66307"
"125949657","True","Вʼячеслав","Євтушенко","hdatsenko@azhazha.укр","(096)353-00-78","2012-04-19","903221415","8284510730","UA01000000000329858","село","Ржищів","62462"
"430124357","False","Соломія","Демʼянюк","bsimashkevych@chalenko.укр","0660009680","2022-07-28","РХ 593263","8080172176","UA01000000000496104","місто","Золотоноша","37441"
"385703021","False","Лариса","Корпанюк","skopenkohordii@okhrimenko.info","0992506161","2006-07-09","146345538","8098258154","UA01000000000884589","селище","Теплодар","54241"
"256918172","True","Василь","Юрченко","ievhenrudko@tereshchuk.ua","096 616 15 31","2020-07-09","660879044","8287458729","UA01000000000191960","хутір","Бурштин ","76524"
"952508944","False","Наталія","Вахній","amaliia79@demianenko.net","094 379 12 16","2011-06-25","УС 903284","8025484072","UA01000000000812458","хутір","Білгород-Дністровський","64708"
"553312929","True","Віталій","Іщенко","rredko@bandera-masliak.ua","095 078 48 42","2001-05-11","НВ 759422","8171065898","UA01000000000475454","місто","Острог","32733"
"615451424","False","Ірина","Дурдинець","fvasylevych@stus.ua","(093)043-12-20","2015-03-11","ТК 984262","8373946561","UA01000000000151046","місто","Інкерман","03243"
"486871452","False","Володимира","Шутько","liubov90@demianchuk.ua","+38(063)530-64-60","2006-11-18","КО 546804","8246946723","UA01000000000230695","місто","Жданівка","48742"
"680621797","True","Демид","Червоненко","vlaba@zasiadko.укр","094 750 40 34","2017-11-19","385425854","8256994040","UA01000000000245102","селище","Шаргород","47122"
